cik,ticker,name,is_known_case,logical_input,tag_used,taxonomy,unit,fiscal_year,period_start,period_end,value,filed,accn,form
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2009,2009-01-01,2009-12-31,6343000000.0,2010-02-19,0000018230-10-000092,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2010,2009-12-31,2010-12-31,5009000000.0,2011-02-22,0001104659-11-008938,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2019,2019-01-01,2019-12-31,6912000000.0,2020-02-19,0000018230-20-000056,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2020,2020-01-01,2020-12-31,6327000000.0,2021-02-17,0000018230-21-000063,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2021,2021-01-01,2021-12-31,7198000000.0,2022-02-16,0000018230-22-000050,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2022,2022-01-01,2022-12-31,7766000000.0,2023-02-15,0000018230-23-000011,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2023,2023-01-01,2023-12-31,12885000000.0,2024-02-16,0000018230-24-000009,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2024,2024-01-01,2024-12-31,12035000000.0,2025-02-14,0000018230-25-000008,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2025,2025-01-01,2025-12-31,11739000000.0,2026-02-13,0000018230-26-000008,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap,USD,2011,2011-01-01,2011-12-31,7010000000.0,2012-02-21,0001104659-12-011331,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap,USD,2012,2012-01-01,2012-12-31,5241000000.0,2013-02-19,0000018230-13-000075,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap,USD,2013,2013-01-01,2013-12-31,10191000000.0,2014-02-18,0000018230-14-000058,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap,USD,2014,2014-01-01,2014-12-31,8057000000.0,2015-02-17,0000018230-15-000061,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap,USD,2015,2015-01-01,2015-12-31,6675000000.0,2016-02-16,0000018230-16-000410,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap,USD,2016,2016-01-01,2016-12-31,5608000000.0,2017-02-15,0000018230-17-000041,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap,USD,2017,2017-01-01,2017-12-31,5702000000.0,2018-02-15,0000018230-18-000042,10-K
18230,CAT,Caterpillar,False,cfo,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap,USD,2018,2018-01-01,2018-12-31,6558000000.0,2019-02-14,0000018230-19-000034,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2009,,2009-12-31,60038000000.0,2010-02-19,0000018230-10-000092,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2010,,2010-12-31,64020000000.0,2011-02-22,0001104659-11-008938,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2011,,2011-12-31,81446000000.0,2012-02-21,0001104659-12-011331,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2012,,2012-12-31,89356000000.0,2013-02-19,0000018230-13-000075,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2013,,2013-12-31,84896000000.0,2014-02-18,0000018230-14-000058,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2014,,2014-12-31,84681000000.0,2015-02-17,0000018230-15-000061,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2015,,2015-12-31,78497000000.0,2016-02-16,0000018230-16-000410,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2016,,2016-12-31,74704000000.0,2017-02-15,0000018230-17-000041,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2017,,2017-12-31,76962000000.0,2018-02-15,0000018230-18-000042,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2018,,2018-12-31,78509000000.0,2019-02-14,0000018230-19-000034,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2019,,2019-12-31,78453000000.0,2020-02-19,0000018230-20-000056,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2020,,2020-12-31,78324000000.0,2021-02-17,0000018230-21-000063,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2021,,2021-12-31,82793000000.0,2022-02-16,0000018230-22-000050,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2022,,2022-12-31,81943000000.0,2023-02-15,0000018230-23-000011,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2023,,2023-12-31,87476000000.0,2024-02-16,0000018230-24-000009,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2024,,2024-12-31,87764000000.0,2025-02-14,0000018230-25-000008,10-K
18230,CAT,Caterpillar,False,total_assets,Assets,us-gaap,USD,2025,,2025-12-31,98585000000.0,2026-02-13,0000018230-26-000008,10-K
18230,CAT,Caterpillar,False,current_assets,AssetsCurrent,us-gaap,USD,2009,,2009-12-31,26789000000.0,2010-02-19,0000018230-10-000092,10-K
18230,CAT,Caterpillar,False,current_assets,AssetsCurrent,us-gaap,USD,2010,,2010-12-31,31810000000.0,2011-02-22,0001104659-11-008938,10-K
18230,CAT,Caterpillar,False,current_assets,AssetsCurrent,us-gaap,USD,2011,,2011-12-31,38128000000.0,2012-02-21,0001104659-12-011331,10-K
18230,CAT,Caterpillar,False,current_assets,AssetsCurrent,us-gaap,USD,2012,,2012-12-31,42524000000.0,2013-02-19,0000018230-13-000075,10-K
18230,CAT,Caterpillar,False,current_assets,AssetsCurrent,us-gaap,USD,2013,,2013-12-31,38335000000.0,2014-02-18,0000018230-14-000058,10-K
18230,CAT,Caterpillar,False,current_assets,AssetsCurrent,us-gaap,USD,2014,,2014-12-31,38867000000.0,2015-02-17,0000018230-15-000061,10-K
18230,CAT,Caterpillar,False,current_assets,AssetsCurrent,us-gaap,USD,2015,,2015-12-31,34418000000.0,2016-02-16,0000018230-16-000410,10-K
18230,CAT,Caterpillar,False,current_assets,AssetsCurrent,us-gaap,USD,2016,,2016-12-31,31967000000.0,2017-02-15,0000018230-17-000041,10-K
18230,CAT,Caterpillar,False,current_assets,AssetsCurrent,us-gaap,USD,2017,,2017-12-31,36244000000.0,2018-02-15,0000018230-18-000042,10-K
